2019-10-23 17:50:45,2019-10-23 17:51:18,Spam,129.170.194.145,100,33,True,2019-10-23 17:51:18,R_33f3yYZAycWlczp,,,,,43.704498291015625,-72.285003662109375,anonymous,EN,10,10,"$100,000 to $149,999",0
2019-10-23 17:55:43,2019-10-23 17:56:14,IP Address,129.170.194.179,100,30,True,2019-10-23 17:56:14,R_1q2kuiRJS8UmS9D,,,,,43.704498291015625,-72.285003662109375,anonymous,EN,7,7,"$150,000+",0
2019-10-23 17:57:41,2019-10-23 17:58:16,IP Address,129.170.194.162,100,34,True,2019-10-23 17:58:16,R_3FQ0LK4NN3a5AGL,,,,,43.704498291015625,-72.285003662109375,anonymous,EN,8,8,"$150,000+",0
2019-10-23 17:58:37,2019-10-23 17:59:34,IP Address,129.170.194.147,100,56,True,2019-10-23 17:59:34,R_AsyTjyTV3mme2g9,,,,,43.704498291015625,-72.285003662109375,anonymous,EN,5,7,"$100,000 to $149,999",0
2019-10-23 17:59:25,2019-10-23 18:00:16,IP Address,129.170.194.180,100,51,True,2019-10-23 18:00:17,R_BCWA7Z5mHUoje6d,,,,,43.701904296875,-72.2826995849609375,anonymous,EN,9,7,"$100,000 to $149,999",0
2019-10-23 18:03:19,2019-10-23 18:04:01,IP Address,136.58.95.153,100,42,True,2019-10-23 18:04:02,R_20P95X6HmDA70PE,,,,,36.1670989990234375,-86.786102294921875,anonymous,EN,8,8,"$100,000 to $149,999",0
2019-10-23 18:06:12,2019-10-23 18:07:07,IP Address,129.170.194.163,100,55,True,2019-10-23 18:07:07,R_30ia5uDEmexMadt,,,,,43.704498291015625,-72.285003662109375,anonymous,EN,10,7,"$100,000 to $149,999",0
2019-10-23 18:08:22,2019-10-23 18:08:56,IP Address,129.170.194.145,100,34,True,2019-10-23 18:08:56,R_21yAwY80CF9L5yJ,,,,,43.704498291015625,-72.285003662109375,anonymous,EN,10,7,"$150,000+",0
2019-10-23 18:10:02,2019-10-23 18:10:33,IP Address,129.170.194.167,100,30,True,2019-10-23 18:10:33,R_3Dj8HvJLN1OyMvA,,,,,43.704498291015625,-72.285003662109375,anonymous,EN,6,6,"$100,000 to $149,999",0
2019-10-23 18:16:38,2019-10-23 18:17:04,IP Address,129.170.194.168,100,26,True,2019-10-23 18:17:04,R_3IzqJ7NERuVofjX,,,,,43.701904296875,-72.2826995849609375,anonymous,EN,6,6,"$150,000+",0
2019-10-23 18:18:52,2019-10-23 18:19:30,IP Address,129.170.194.187,100,37,True,2019-10-23 18:19:30,R_su8ygb4KOunYn2V,,,,,43.704498291015625,-72.285003662109375,anonymous,EN,8,6,"$100,000 to $149,999",0
2019-10-23 18:27:29,2019-10-23 18:28:18,IP Address,129.170.194.147,100,48,True,2019-10-23 18:28:18,R_2tygyi2QyKqmzl6,,,,,43.704498291015625,-72.285003662109375,anonymous,EN,3,7,"$150,000+",0
2019-10-23 18:28:41,2019-10-23 18:29:19,IP Address,129.170.194.175,100,37,True,2019-10-23 18:29:19,R_2wghfcPQONsFLsS,,,,,43.704498291015625,-72.285003662109375,anonymous,EN,8,9,"$150,000+",0
2019-10-23 18:38:52,2019-10-23 18:39:50,IP Address,129.170.194.189,100,57,True,2019-10-23 18:39:50,R_2rHmu3HS82QoeBj,,,,,43.704498291015625,-72.285003662109375,anonymous,EN,8,8,"$150,000+",0
2019-10-23 18:44:09,2019-10-23 18:44:47,IP Address,129.170.194.147,100,38,True,2019-10-23 18:44:47,R_3JIaZt8Ce33ubIZ,,,,,43.704498291015625,-72.285003662109375,anonymous,EN,7,5,"$150,000+",0
2019-10-23 18:47:59,2019-10-23 18:48:43,IP Address,129.170.194.174,100,43,True,2019-10-23 18:48:43,R_1gzoNRAZEv360Wn,,,,,43.704498291015625,-72.285003662109375,anonymous,EN,3,5,"$100,000 to $149,999",0
2019-10-23 18:51:12,2019-10-23 18:51:50,IP Address,129.170.194.176,100,37,True,2019-10-23 18:51:50,R_3RkfH06bx6ohZtr,,,,,43.704498291015625,-72.285003662109375,anonymous,EN,7,7,"$150,000+",0
2019-10-23 18:55:35,2019-10-23 18:56:41,IP Address,129.170.194.172,100,66,True,2019-10-23 18:56:41,R_1NfsFKjDGdR5VYG,,,,,43.704498291015625,-72.285003662109375,anonymous,EN,8,7,"$100,000 to $149,999",0
2019-10-23 18:56:17,2019-10-23 18:56:59,IP Address,71.235.191.56,100,41,True,2019-10-23 18:56:59,R_22rdQoiwNJgOqaF,,,,,43.6446990966796875,-72.2427978515625,anonymous,EN,10,8,"$150,000+",0
2019-10-23 19:06:09,2019-10-23 19:06:45,IP Address,129.170.194.147,100,36,True,2019-10-23 19:06:46,R_afqIc8tK8FuR5Op,,,,,43.704498291015625,-72.285003662109375,anonymous,EN,9,9,"$100,000 to $149,999",0
2019-10-23 19:09:38,2019-10-23 19:10:26,IP Address,129.170.194.172,100,47,True,2019-10-23 19:10:26,R_Q6MG6ouvbsq1YWd,,,,,43.704498291015625,-72.285003662109375,anonymous,EN,9,6,"$100,000 to $149,999",0
2019-10-23 19:22:47,2019-10-23 19:24:01,IP Address,129.170.194.175,100,74,True,2019-10-23 19:24:01,R_ywDvUdjras84YDv,,,,,43.701904296875,-72.2826995849609375,anonymous,EN,8,9,"$150,000+",0
